numeroPedido,clienteId,fechaEntrega,estado,zonaEntrega,requiereRefrigeracion
X00002816,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002817,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002818,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00002819,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00002820,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00002821,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0002822,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002822,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002824,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002825,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002826,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00002827,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00002828,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00002829,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0002830,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002830,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002832,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002833,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002834,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00002835,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00002836,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00002837,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0002838,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002838,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002840,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002841,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002842,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00002843,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00002844,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00002845,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0002846,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002846,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002848,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002849,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002850,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00002851,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00002852,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00002853,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0002854,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002854,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002856,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002857,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002858,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00002859,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00002860,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00002861,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0002862,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002862,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002864,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002865,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002866,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00002867,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00002868,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00002869,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0002870,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002870,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002872,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002873,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002874,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00002875,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00002876,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00002877,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0002878,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002878,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002880,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002881,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002882,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00002883,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00002884,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00002885,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0002886,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002886,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002888,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002889,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002890,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00002891,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00002892,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00002893,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0002894,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002894,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002896,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002897,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002898,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00002899,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00002900,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00002901,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0002902,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002902,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002904,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002905,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002906,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00002907,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00002908,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00002909,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0002910,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002910,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002912,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002913,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002914,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00002915,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00002916,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00002917,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0002918,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002918,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002920,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002921,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002922,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00002923,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00002924,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00002925,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0002926,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002926,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002928,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002929,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002930,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00002931,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00002932,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00002933,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0002934,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002934,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002936,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002937,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002938,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00002939,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00002940,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00002941,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0002942,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002942,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002944,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002945,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002946,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00002947,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00002948,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00002949,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0002950,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002950,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002952,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002953,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002954,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00002955,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00002956,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00002957,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0002958,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002958,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002960,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002961,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002962,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00002963,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00002964,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00002965,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0002966,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002966,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002968,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002969,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002970,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00002971,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00002972,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00002973,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0002974,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002974,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002976,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002977,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002978,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00002979,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00002980,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00002981,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0002982,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002982,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002984,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002985,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002986,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00002987,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00002988,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00002989,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0002990,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002990,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00002992,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00002993,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00002994,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00002995,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00002996,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00002997,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0002998,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0002998,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003000,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003001,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003002,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00003003,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00003004,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00003005,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0003006,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003006,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003008,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003009,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003010,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00003011,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00003012,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00003013,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0003014,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003014,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003016,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003017,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003018,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00003019,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00003020,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00003021,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0003022,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003022,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003024,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003025,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003026,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00003027,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00003028,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00003029,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0003030,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003030,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003032,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003033,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003034,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00003035,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00003036,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00003037,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0003038,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003038,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003040,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003041,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003042,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00003043,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00003044,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00003045,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0003046,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003046,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003048,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003049,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003050,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00003051,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00003052,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00003053,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0003054,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003054,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003056,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003057,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003058,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00003059,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00003060,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00003061,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0003062,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003062,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003064,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003065,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003066,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00003067,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00003068,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00003069,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0003070,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003070,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003072,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003073,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003074,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00003075,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00003076,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00003077,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0003078,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003078,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003080,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003081,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003082,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00003083,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00003084,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00003085,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0003086,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003086,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003088,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003089,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003090,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00003091,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00003092,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00003093,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0003094,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003094,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003096,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003097,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003098,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00003099,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00003100,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00003101,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0003102,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003102,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003104,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003105,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003106,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00003107,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00003108,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00003109,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0003110,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003110,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003112,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003113,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003114,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00003115,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00003116,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00003117,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0003118,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003118,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003120,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003121,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003122,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00003123,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00003124,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00003125,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0003126,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003126,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003128,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003129,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003130,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00003131,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00003132,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00003133,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0003134,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003134,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003136,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003137,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003138,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00003139,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00003140,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00003141,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0003142,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003142,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003144,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003145,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003146,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00003147,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00003148,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00003149,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0003150,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003150,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003152,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003153,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003154,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00003155,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00003156,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00003157,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0003158,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003158,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003160,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003161,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003162,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00003163,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00003164,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00003165,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0003166,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003166,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003168,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003169,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003170,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00003171,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00003172,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00003173,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0003174,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003174,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003176,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003177,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003178,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00003179,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00003180,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00003181,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0003182,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003182,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003184,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003185,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003186,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00003187,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00003188,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00003189,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0003190,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003190,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003192,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003193,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003194,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00003195,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00003196,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00003197,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0003198,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0003198,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00003200,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00003201,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00003202,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
